User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
202,0,2017,4,11,12:19,$9.61,Chip Transaction,-4831749480717233865,Caledonia,OH,43314.0,5812,,No
371,2,2016,5,25,13:42,$43.24,Swipe Transaction,-1288082279022882052,El Paso,TX,79912.0,5499,,No
287,1,2009,1,6,09:27,$6.19,Swipe Transaction,3606293918944894503,Leicester,MA,1524.0,5812,,No
1236,2,2013,7,14,15:02,$8.82,Swipe Transaction,9057735476014445185,Edgewater,FL,32141.0,5311,,No
1594,1,2007,8,26,14:53,$1.93,Swipe Transaction,6666504894937430109,Vernon,AL,35592.0,5499,,No
103,3,2009,3,23,06:44,$12.41,Swipe Transaction,112925206871091074,Kew Gardens,NY,11415.0,5541,,No
1755,0,2019,9,25,08:49,$0.56,Swipe Transaction,-5581123930363301609,Klamath Falls,OR,97601.0,5311,,No
556,0,2009,12,8,15:28,$14.83,Swipe Transaction,7050739011865415351,Fayetteville,NC,28306.0,5300,,No
1621,0,2009,4,29,22:37,$9.90,Swipe Transaction,1913477460590765860,Chicago,IL,60632.0,5300,,No
1851,1,2019,3,5,16:47,$60.39,Swipe Transaction,1913477460590765860,Morris,AL,35116.0,5300,,No
399,2,2010,8,30,11:04,$77.83,Swipe Transaction,-5988457596607230127,Minneapolis,MN,55405.0,5655,,No
1575,3,2002,12,27,07:12,$21.84,Swipe Transaction,5763106017265139365,Oxon Hill,MD,20745.0,5310,,No
1652,0,2016,3,1,10:26,$28.52,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
952,2,2007,6,23,18:13,$60.00,Swipe Transaction,-4282466774399734331,Fresno,CA,93710.0,4829,,No
1083,0,2017,6,12,14:03,$6.71,Chip Transaction,-3265671264153192329,Mcdonough,GA,30253.0,7832,,No
998,0,2014,11,18,23:04,$10.24,Swipe Transaction,-7052069146128772826,Seattle,WA,98125.0,5814,"Bad PIN,",No
1430,1,2017,1,24,10:34,$81.08,Chip Transaction,-7890938709248612960,La Grange,IL,60525.0,5310,,No
1551,0,2014,7,10,08:34,$1.81,Swipe Transaction,-1288082279022882052,Albuquerque,NM,87106.0,5499,,No
1515,5,2015,4,15,10:04,$12.60,Chip Transaction,4722913068560264812,Olathe,KS,66061.0,5411,,No
1918,1,2016,1,30,12:51,$64.00,Chip Transaction,-5162038175624867091,Federal Way,WA,98023.0,5541,,No
84,2,2007,4,27,21:37,$44.68,Swipe Transaction,112925206871091074,Newport Coast,CA,92657.0,5541,,No
1525,0,2012,1,11,18:49,$32.89,Swipe Transaction,1704172588052121931,Phoenix,AZ,85006.0,5812,,No
1671,0,2019,10,15,17:42,$1.38,Chip Transaction,-6571010470072147219,Orlando,FL,32808.0,5499,,No
458,2,2019,11,6,11:01,$99.64,Chip Transaction,-2472481739355111587,Lafayette,CO,80026.0,7538,,No
1275,3,2005,5,23,07:14,$1.36,Swipe Transaction,97032797689821735,Brooklyn,NY,11219.0,5411,,No
1710,0,2012,1,19,02:58,$47.13,Swipe Transaction,5753024633661164610,Millington,TN,38053.0,5311,,No
1081,3,2007,8,27,13:21,$-51.00,Swipe Transaction,2027553650310142703,Nashville,TN,37211.0,5541,,No
813,1,1999,7,18,12:53,$24.93,Swipe Transaction,-4951456929562571702,Warren,OH,44485.0,5411,,No
1379,4,2005,6,26,15:41,$1.97,Swipe Transaction,6666504894937430109,Beaverton,OR,97006.0,5499,,No
509,0,2011,11,18,12:06,$63.31,Swipe Transaction,1913477460590765860,Germantown,MD,20875.0,5300,"Insufficient Balance,",No
25,1,2019,11,27,14:50,$33.42,Chip Transaction,-3835745395374078331,Mesa,AZ,85201.0,7832,,No
1398,1,2007,3,15,02:17,$54.48,Swipe Transaction,-5475680618560174533,Hartford,IL,62048.0,5942,,No
172,2,2008,7,18,18:59,$-76.00,Swipe Transaction,2027553650310142703,Acworth,GA,30101.0,5541,,No
517,5,2011,1,16,07:41,$21.56,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
1893,1,2006,11,21,03:27,$34.83,Swipe Transaction,-587843987624879372,Beaverdam,VA,23015.0,5211,,No
22,0,2013,10,29,08:15,$52.55,Swipe Transaction,-7146670748125200898,New Washington,OH,44854.0,5970,,No
1613,2,2018,1,8,08:00,$29.93,Online Transaction,7035602569409149834, ONLINE,,,5311,,No
1166,2,2008,10,2,12:37,$9.18,Swipe Transaction,3189517333335617109,Alpharetta,GA,30022.0,5311,,No
598,4,2006,2,5,16:30,$57.00,Swipe Transaction,-5162038175624867091,Monroe,MI,48162.0,5541,,No
1997,1,2016,5,26,06:22,$2.56,Chip Transaction,-5475680618560174533,Elizabeth,NJ,7202.0,5942,,No
172,2,2014,9,9,19:19,$-64.00,Swipe Transaction,2027553650310142703,Acworth,GA,30101.0,5541,,No
1238,1,2015,11,30,10:26,$109.86,Swipe Transaction,2000530806230193758,Green Bay,WI,54302.0,4900,,No
1389,0,2013,7,8,07:08,$19.80,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
746,1,2014,6,18,20:35,$3.25,Swipe Transaction,5894670210113165923,San Diego,CA,92145.0,5411,,No
1313,4,2003,9,18,08:56,$78.94,Swipe Transaction,1799189980464955940,Sioux Falls,SD,57110.0,5499,,No
913,1,2013,8,8,14:29,$14.91,Swipe Transaction,-8036902698412325223,Sanford,FL,32773.0,5411,,No
1291,2,2018,2,27,20:09,$35.31,Chip Transaction,97032797689821735,Gloucester,VA,23061.0,5411,,No
1861,0,2015,8,25,07:40,$2.23,Chip Transaction,-5475680618560174533,Apalachin,NY,13732.0,5942,,No
523,1,2017,5,25,21:32,$49.27,Chip Transaction,1704172588052121931,Belvidere,IL,61008.0,5812,,No
727,1,2019,4,24,19:09,$47.08,Swipe Transaction,-2744911404133435018,Colorado Springs,CO,80903.0,5812,,No
1237,1,2016,9,11,13:34,$11.65,Online Transaction,-1688244360627004732, ONLINE,,,4784,,No
26,0,2011,7,6,07:26,$2.47,Swipe Transaction,4751695835751691036,Houston,TX,77061.0,5814,,No
650,1,2010,10,29,15:32,$5.80,Swipe Transaction,7073946423446372740,Lewisville,IN,47352.0,5921,,No
1618,1,2013,10,28,19:28,$113.13,Swipe Transaction,-5467922351692495955,Morristown,NJ,7960.0,5912,,No
163,3,2020,1,10,16:14,$22.59,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1150,1,2005,1,24,11:06,$184.84,Swipe Transaction,97032797689821735,Yorba Linda,CA,92886.0,5411,,No
1180,3,2019,5,17,08:04,$10.11,Chip Transaction,-5467922351692495955,Merrill,WI,54452.0,5912,,No
995,0,2014,3,24,13:06,$7.18,Swipe Transaction,-3663481310109772317,Griffin,GA,30224.0,5921,,No
119,0,2015,12,8,08:55,$17.25,Online Transaction,-521141999023077663, ONLINE,,,5815,,No
658,3,2017,11,25,23:10,$17.69,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
307,1,2018,2,27,12:33,$9.83,Chip Transaction,-5023497618971072366,West Sacramento,CA,95691.0,5812,,No
884,1,2000,7,19,10:21,$1.89,Swipe Transaction,-1288082279022882052,Rock Falls,IL,61071.0,5499,,No
1291,3,2015,7,23,20:14,$23.49,Chip Transaction,-5624843686576836279,Henrico,VA,23075.0,7832,,No
1167,0,2017,7,26,15:59,$74.00,Chip Transaction,2027553650310142703,Batesville,MS,38606.0,5541,,No
328,1,2019,5,9,13:18,$100.04,Chip Transaction,1913477460590765860,Hensley,AR,72065.0,5300,,No
801,3,2001,3,23,09:01,$25.42,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1671,0,2016,7,13,20:29,$100.00,Chip Transaction,-4282466774399734331,Orlando,FL,32807.0,4829,,No
1511,0,2017,7,31,14:06,$134.64,Swipe Transaction,-1007477596717646975,Sycamore,IL,60178.0,3780,,No
740,1,2018,5,16,12:33,$41.18,Chip Transaction,-2899032531620163924,Clinton Township,MI,48036.0,5211,,No
1463,1,2017,6,18,11:14,$38.26,Online Transaction,8475032541207447973, ONLINE,,,4784,,No
50,0,2010,4,15,22:16,$44.31,Swipe Transaction,-4500542936415012428,Canton,MI,48188.0,5814,,No
449,0,2005,7,19,09:03,$69.68,Swipe Transaction,97032797689821735,San Benito,TX,78586.0,5411,,No
319,3,2002,8,8,18:44,$161.51,Swipe Transaction,-388352097141126978,San Francisco,CA,94131.0,5912,,No
654,0,2011,6,4,16:22,$13.76,Swipe Transaction,-4752064311331295725,Seattle,WA,98117.0,4214,,No
181,2,2006,4,18,10:20,$3.03,Swipe Transaction,1799189980464955940,Hartford,KY,42347.0,5499,,No
1203,2,2010,12,25,06:44,$4.45,Swipe Transaction,-5475680618560174533,Lockport,IL,60441.0,5942,,No
489,2,1999,3,20,13:22,$58.75,Swipe Transaction,6042526206085641250,Atlanta,GA,30317.0,5912,,No
1625,2,2011,5,3,15:10,$34.55,Swipe Transaction,-303858256154265716,Jamestown,PA,16134.0,5251,,No
1606,1,2012,12,7,07:57,$6.26,Swipe Transaction,8375355157499818286,Stockton,CA,95210.0,5912,,No
1753,4,2004,12,15,15:40,$36.72,Swipe Transaction,2487010708994324531,Wauconda,IL,60084.0,4121,,No
1955,0,2018,4,17,12:18,$17.32,Chip Transaction,6661973303171003879,Crete,NE,68333.0,5211,,No
1325,0,2008,2,11,15:25,$54.00,Swipe Transaction,-1288082279022882052,Bowling Green,KY,42101.0,5499,"Insufficient Balance,",No
1833,3,2014,11,12,04:15,$12.47,Swipe Transaction,1799189980464955940,Las Cruces,NM,88005.0,5499,,No
1987,0,2019,1,21,08:18,$14.20,Chip Transaction,4722913068560264812,Midlothian,IL,60445.0,5411,,No
235,1,2016,2,19,09:30,$-90.00,Chip Transaction,4081535247279879452,Garland,TX,75042.0,5541,,No
490,5,2008,1,8,07:28,$11.96,Swipe Transaction,6098563624419731578,Pompano Beach,FL,33063.0,4214,,No
1508,1,2017,10,22,10:55,$348.84,Swipe Transaction,-1908131910424232363,Lincoln Park,MI,48146.0,3771,,No
687,1,2011,2,2,16:21,$106.50,Swipe Transaction,-838273626761760590,Bristol,CT,6010.0,5411,,No
874,4,2019,7,5,13:04,$173.41,Swipe Transaction,2027553650310142703,Pinehurst,NC,28374.0,5541,,No
931,1,2010,11,21,08:22,$2.17,Swipe Transaction,1241609181847466865,Latrobe,PA,15650.0,5411,,No
266,0,2005,9,20,18:11,$56.29,Swipe Transaction,-6738340320657348028,Issaquah,WA,98027.0,7538,,No
1966,0,2013,12,16,23:31,$164.00,Swipe Transaction,-7807051024009846392,Pinckney,MI,48169.0,3684,,No
161,2,2007,10,7,22:44,$136.44,Swipe Transaction,-5403601031426144215,Minneapolis,MN,55419.0,7230,,No
151,0,2003,12,5,01:33,$40.00,Swipe Transaction,-4282466774399734331,Pinetop,AZ,85935.0,4829,,No
194,0,2012,7,18,06:17,$11.40,Swipe Transaction,-5162038175624867091,Nashville,TN,37221.0,5541,,No
765,2,2013,12,26,18:38,$89.21,Swipe Transaction,-924627335600055079,Houston,TX,77096.0,5211,,No
49,0,2003,8,30,17:03,$0.36,Swipe Transaction,-6571010470072147219,Fitzgerald,GA,31750.0,5499,,No
1439,0,2013,11,11,08:11,$22.63,Swipe Transaction,6661973303171003879,Hattieville,AR,72063.0,5211,,No
1933,2,1997,5,28,13:28,$87.07,Swipe Transaction,1913477460590765860,Parkers Prairie,MN,56361.0,5300,,No
1570,1,2008,6,20,07:16,$8.47,Swipe Transaction,-5162038175624867091,Chicago,IL,60620.0,5541,,No
584,0,2014,11,24,07:28,$5.54,Swipe Transaction,3639123430068731390,Salisbury,NC,28147.0,5814,,No
1334,0,2019,3,18,22:09,$218.06,Swipe Transaction,7236385660430535249,Lakeville,MN,55044.0,8011,,No
1006,1,2008,3,23,19:54,$50.77,Swipe Transaction,-4530600671233798827,Salt Point,NY,12578.0,5812,,No
194,1,2010,4,15,10:12,$44.29,Swipe Transaction,1913477460590765860,Dunlap,TN,37327.0,5300,,No
1154,2,2019,8,18,13:11,$5.11,Chip Transaction,-4500542936415012428,Revere,MA,2151.0,5814,,No
446,4,2013,8,24,07:08,$120.00,Swipe Transaction,-4282466774399734331,San Antonio,TX,78202.0,4829,,No
570,0,2007,5,20,09:34,$18.91,Swipe Transaction,-5920216026753360007,Garland,TX,75043.0,4111,,No
524,0,2016,8,17,15:11,$2.47,Chip Transaction,5205099864768539121,Lawton,OK,73505.0,5812,,No
1594,1,2014,2,5,13:30,$20.00,Swipe Transaction,-4282466774399734331,Decatur,AL,35601.0,4829,,No
486,4,2004,2,13,16:42,$100.00,Swipe Transaction,-4282466774399734331,San Jose,CA,95111.0,4829,,No
520,0,2011,11,7,09:31,$76.00,Swipe Transaction,-5162038175624867091,Camas,WA,98607.0,5541,,No
1611,0,2010,11,4,10:45,$6.41,Swipe Transaction,1670884829620747872,Lapel,IN,46051.0,5814,,No
1824,0,2010,10,6,17:10,$64.04,Swipe Transaction,-1046622217034093949,Gheens,LA,70355.0,5812,,No
304,3,2003,11,11,18:25,$-275.00,Swipe Transaction,-6161792371494728879,Phoenix,AZ,85018.0,3389,,No
331,1,2007,11,22,13:18,$24.45,Swipe Transaction,4751695835751691036,Spring,TX,77388.0,5814,,No
372,0,2007,10,6,12:28,$-152.00,Swipe Transaction,3991321433720498482,Miami,FL,33165.0,3405,,No
1319,0,2005,2,23,16:46,$34.59,Swipe Transaction,1799189980464955940,Hamtramck,MI,48212.0,5499,,No
1374,0,2006,12,13,06:08,$13.04,Swipe Transaction,97032797689821735,Phoenix,AZ,85083.0,5411,,No
1773,1,2003,3,21,21:19,$60.72,Swipe Transaction,-9133005313594207496,O Fallon,MO,63366.0,5812,,No
1463,0,2011,9,20,11:05,$36.62,Online Transaction,8475032541207447973, ONLINE,,,4784,,No
181,2,2015,9,12,10:19,$17.35,Chip Transaction,8048304614617822163,Greenville,KY,42345.0,5912,,No
331,1,2006,9,6,20:26,$12.80,Swipe Transaction,3639123430068731390,Houston,TX,77064.0,5814,,No
27,0,2017,5,21,09:22,$102.62,Online Transaction,5625828905483550857, ONLINE,,,7922,,No
812,1,2008,12,1,16:57,$41.79,Swipe Transaction,-85070450838390220,Rosebush,MI,48878.0,5541,,No
557,3,2019,3,2,08:13,$22.46,Chip Transaction,3347352444029836987,Miami,FL,33196.0,7230,,No
1598,0,2017,7,6,16:14,$36.85,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
240,1,2008,11,21,12:39,$21.69,Swipe Transaction,878534750241365141,Sherman Oaks,CA,91403.0,5812,,No
1948,2,2009,8,12,17:12,$19.89,Swipe Transaction,7145736684866660022,Pomona,CA,91768.0,5251,,No
1294,1,2010,9,9,15:06,$53.00,Swipe Transaction,-5162038175624867091,Alburtis,PA,18011.0,5541,,No
359,2,2018,10,12,20:00,$50.86,Online Transaction,-4956618006720593695, ONLINE,,,5193,,No
1428,1,2008,7,7,06:01,$77.73,Swipe Transaction,2027553650310142703,Brighton,CO,80601.0,5541,,No
913,2,2005,12,1,12:08,$10.54,Swipe Transaction,5205099864768539121,Sanford,FL,32773.0,5812,,No
953,2,2013,7,3,15:01,$19.00,Swipe Transaction,6098563624419731578,Kenosha,WI,53142.0,4214,,No
694,0,2009,8,13,00:01,$22.41,Online Transaction,4241336128694185533, ONLINE,,,4814,,No
294,1,2012,4,17,11:40,$80.00,Swipe Transaction,-4282466774399734331,Rio Rancho,NM,87124.0,4829,,No
923,6,2009,3,23,08:29,$2.10,Swipe Transaction,-6200102841615433819,Silver City,NM,88062.0,5812,,No
1286,0,2011,10,21,16:06,$-80.00,Swipe Transaction,-1288082279022882052,Iowa City,IA,52240.0,5499,,No
611,1,2013,8,31,14:50,$11.76,Swipe Transaction,-8146225943561837607,Greenville,OH,45331.0,4121,,No
1477,3,2019,3,3,05:19,$6.61,Chip Transaction,7522433618679272954,East Falmouth,MA,2536.0,5411,,No
851,1,2012,2,28,15:42,$25.28,Swipe Transaction,232091554095806447,Palmdale,CA,93552.0,5912,,No
1139,2,2009,2,28,08:42,$11.14,Swipe Transaction,5046995765645439966,Woodbridge,VA,22191.0,5812,,No
806,1,2019,2,5,10:36,$100.00,Chip Transaction,-4282466774399734331,Jacksonville,FL,32221.0,4829,,No
798,2,2011,2,7,17:01,$65.13,Swipe Transaction,-3688238706736909487,Citrus Heights,CA,95621.0,8011,,No
1796,0,2016,6,11,08:28,$16.38,Chip Transaction,-5467922351692495955,Helena,MT,59601.0,5912,,No
731,0,2008,10,7,11:07,$13.76,Swipe Transaction,3672572098448220151,Providence,RI,2907.0,5812,,No
1668,1,2010,1,25,13:19,$439.00,Swipe Transaction,-1908131910424232363,Lincoln Park,MI,48146.0,3771,,No
1097,1,2015,5,29,16:25,$53.00,Chip Transaction,1799189980464955940,Pasadena,MD,21122.0,5499,,No
1245,3,2012,12,27,15:57,$42.08,Swipe Transaction,-3345936507911876459,Franklinton,NC,27525.0,7538,,No
55,0,2014,3,29,16:47,$9.02,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1334,1,2017,8,8,14:05,$10.48,Chip Transaction,-4752064311331295725,Northfield,MN,55057.0,4214,,No
1228,3,2009,10,25,21:34,$69.49,Swipe Transaction,-5023497618971072366,Niagara Falls,NY,14303.0,5812,,No
1356,2,2015,10,11,19:35,$8.15,Chip Transaction,5474320255037684877,Harbor City,CA,90710.0,5912,,No
1691,2,2011,11,1,08:19,$41.28,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1412,3,2006,9,30,09:01,$1.89,Swipe Transaction,-1340733155066129074,Joplin,MO,64801.0,5812,,No
1169,5,2009,12,26,06:31,$95.00,Swipe Transaction,1799189980464955940,Newburgh,NY,12550.0,5499,,No
1064,0,2013,1,24,12:38,$39.79,Swipe Transaction,-7146670748125200898,Joliet,IL,60431.0,5970,,No
260,0,2005,11,30,09:53,$140.00,Swipe Transaction,-4282466774399734331,Reidsville,NC,27320.0,4829,,No
1596,0,2018,5,31,15:56,$54.76,Chip Transaction,8829920464184665592,Gastonia,NC,28056.0,7538,,No
132,0,2008,11,29,07:38,$36.63,Swipe Transaction,2027553650310142703,Orlando,FL,32822.0,5541,,No
331,3,2015,1,20,20:06,$14.89,Chip Transaction,6882551472640459815,Houston,TX,77073.0,5812,,No
1512,3,2005,9,9,06:11,$57.63,Swipe Transaction,-3366771646270551172,Houston,TX,77073.0,5211,,No
1885,1,2017,3,31,11:42,$15.21,Swipe Transaction,486979357790570231,Pottsboro,TX,75076.0,5812,,No
1428,3,2012,5,29,09:08,$23.67,Swipe Transaction,6098563624419731578,Brighton,CO,80601.0,4214,,No
385,0,2010,9,17,07:09,$74.09,Swipe Transaction,-3345936507911876459,Porum,OK,74455.0,7538,,No
1486,1,2016,9,25,12:23,$12.83,Chip Transaction,-1040748966848257464,Miami,FL,33176.0,5812,,No
160,1,2012,8,1,08:08,$9.35,Swipe Transaction,9214841340843654429,Compton,CA,90222.0,5812,,No
1900,5,2007,10,1,22:08,$25.76,Swipe Transaction,-7985366602416751312,Blackville,SC,29817.0,4900,,No
1278,3,2013,3,18,11:06,$30.60,Swipe Transaction,8772070796704726446,Lawrenceville,GA,30043.0,5411,,No
1294,1,2011,11,17,17:04,$9.01,Swipe Transaction,-5758005667762272482,Zion Grove,PA,17985.0,5912,,No
376,0,2000,5,17,15:04,$47.30,Swipe Transaction,1913477460590765860,Antioch,TN,37013.0,5300,,No
647,2,2008,9,26,13:04,$69.39,Swipe Transaction,1913477460590765860,Chula Vista,CA,91911.0,5300,,No
1748,0,2017,1,6,14:15,$96.00,Chip Transaction,2027553650310142703,Dickinson,TX,77539.0,5541,,No
1166,2,2010,5,3,13:50,$-58.00,Swipe Transaction,1799189980464955940,Alpharetta,GA,30022.0,5499,,No
1518,0,2011,10,16,11:12,$16.32,Swipe Transaction,4722913068560264812,Las Vegas,NV,89121.0,5411,,No
1309,2,2007,9,2,20:13,$72.49,Swipe Transaction,6661973303171003879,Saint Henry,OH,45883.0,5211,,No
1498,2,2011,3,23,13:43,$13.15,Swipe Transaction,6135208568923449408,West Harrison,NY,10604.0,9402,,No
128,3,2011,5,12,12:39,$0.11,Swipe Transaction,-6571010470072147219,Meridian,MS,39301.0,5499,,No
1907,2,2011,6,14,05:26,$19.47,Swipe Transaction,-1288082279022882052,Oriskany Falls,NY,13425.0,5499,,No
172,1,2017,10,30,20:23,$69.55,Chip Transaction,601523287118222698,Acworth,GA,30101.0,5812,,No
220,1,2014,8,23,18:48,$58.11,Swipe Transaction,3639123430068731390,Columbia City,IN,46725.0,5814,,No
229,1,2007,4,19,07:17,$47.81,Swipe Transaction,-5467922351692495955,Orchard Park,NY,14127.0,5912,,No
215,1,2013,8,11,13:23,$282.53,Online Transaction,-4693083519855230958, ONLINE,,,4900,,No
1823,1,2003,9,27,12:25,$45.42,Swipe Transaction,-3220758452254689706,Limington,ME,4049.0,5311,,No
580,2,2015,2,14,15:07,$172.82,Swipe Transaction,-7837962971406606065,Adrian,MI,49221.0,4900,,No
1198,2,2008,10,23,23:50,$154.75,Swipe Transaction,-7807051024009846392,Rudy,AR,72952.0,3684,,No
903,1,2012,1,21,15:34,$6.71,Swipe Transaction,7614543455472114427,Carson City,NV,89701.0,5912,,No
193,0,2006,11,16,18:41,$1.77,Swipe Transaction,-794809796539996541,Wolfe City,TX,75496.0,5814,,No
1224,1,2009,1,11,11:39,$30.70,Swipe Transaction,7116494914944095295,Bothell,WA,98021.0,4121,,No
1920,4,2013,1,4,15:07,$12.05,Swipe Transaction,-4334232547381218591,Elk Mound,WI,54739.0,5541,,No
1930,2,2007,2,3,22:13,$42.77,Swipe Transaction,1114188095019635324,San Rafael,CA,94901.0,5813,,No
2,1,2007,3,22,14:43,$39.31,Swipe Transaction,-5904116920141006298,Chula Vista,CA,91910.0,5719,,No
1122,0,2017,8,23,09:41,$22.06,Chip Transaction,4147343280997181576,Urbandale,IA,50322.0,5912,,No
1888,0,2010,8,14,07:32,$120.00,Swipe Transaction,-4282466774399734331,Danbury,CT,6810.0,4829,,No
1800,0,2015,4,27,07:51,$80.00,Swipe Transaction,-4282466774399734331,Brownsville,TX,78520.0,4829,,No
1154,2,2017,8,6,18:17,$60.00,Chip Transaction,1799189980464955940,Revere,MA,2151.0,5499,,No
311,4,2009,9,25,11:11,$14.53,Online Transaction,7132919534969217203, ONLINE,,,4784,,No
1285,0,2017,7,28,17:17,$12.64,Chip Transaction,7847619186796796084,Miami Beach,FL,33154.0,5812,,No
1021,1,2011,7,20,08:09,$0.40,Swipe Transaction,-6571010470072147219,Rural Valley,PA,16249.0,5499,,No
1246,1,2014,3,17,14:45,$38.94,Swipe Transaction,-370502425362790258,Somerset,NJ,8873.0,5411,,No
1572,0,2013,11,3,03:38,$15.89,Swipe Transaction,-5162038175624867091,Christiana,TN,37037.0,5541,,No
1765,0,2012,12,6,16:55,$77.14,Swipe Transaction,-7807051024009846392,Burton,MI,48509.0,3684,,No
1876,1,2017,6,16,11:18,$28.58,Chip Transaction,5268385097477811164,Bronx,NY,10460.0,4900,,No
762,1,2012,12,26,16:55,$101.33,Swipe Transaction,-5467922351692495955,Sunnyside,WA,98944.0,5912,,No
271,6,2008,5,23,09:04,$9.89,Swipe Transaction,6624846192349697990,Cedar Rapids,IA,52405.0,5211,,No
1284,1,2015,4,18,11:30,$27.42,Chip Transaction,-3606378492002836024,Richmond,VT,5477.0,5912,,No
1221,3,2019,12,21,02:24,$3.61,Chip Transaction,5817218446178736267,Hurst,TX,76054.0,5912,,No
1868,0,2016,2,20,15:58,$439.47,Chip Transaction,5502171089006886004,Dallas,TX,75206.0,5300,,No
1748,0,2014,3,18,14:05,$-74.00,Swipe Transaction,1799189980464955940,Freeport,TX,77541.0,5499,,No
1903,3,2009,3,8,09:53,$2.12,Swipe Transaction,-6571010470072147219,Richmond,CA,94804.0,5499,,No
706,2,2004,12,12,06:18,$52.80,Online Transaction,208649686760524778, ONLINE,,,5651,,No
1895,0,2011,6,15,22:43,$38.46,Swipe Transaction,-3395538998277081094,Marion,IA,52302.0,5311,,No
976,3,2009,4,14,22:16,$37.31,Swipe Transaction,8572391630400347201,Lake View,NY,14085.0,5812,,No
1103,0,2014,3,31,19:44,$168.22,Online Transaction,2103852085786612931, ONLINE,,,4900,,No
97,1,2006,7,11,20:19,$12.74,Online Transaction,3668293439946600661, ONLINE,,,7801,,No
1918,2,2003,3,15,14:42,$66.00,Swipe Transaction,-1288082279022882052,Bothell,WA,98021.0,5499,,No
1031,0,2008,5,21,14:42,$58.00,Swipe Transaction,1799189980464955940,Walla Walla,WA,99362.0,5499,,No
74,3,2019,9,23,22:49,$38.50,Chip Transaction,-6559064678549918855,Riverdale,IL,60827.0,5812,,No
1203,2,2010,9,22,07:13,$3.63,Swipe Transaction,2027553650310142703,Evanston,IL,60201.0,5541,,No
1472,5,2018,9,16,10:14,$2.86,Chip Transaction,-5162038175624867091,Killeen,TX,76543.0,5541,,No
797,0,2008,12,24,14:09,$26.80,Swipe Transaction,-3345936507911876459,Dalton,GA,30720.0,7538,"Insufficient Balance,",No
1613,2,2019,9,30,13:15,$0.78,Chip Transaction,97032797689821735,Phoenix,AZ,85028.0,5411,,No
